symbol,model,day,is_gap,entry,exit,result,pnl_pct
OKLO.US,C_MARKET,2025-04-16,False,22.323435,21.5892,STOP,-3.2890771514330037
OKLO.US,C_MARKET,2025-04-22,False,21.075566000000002,21.881054,TP,3.821904474593929
OKLO.US,C_MARKET,2025-04-25,True,23.965895,23.72813,CUTOFF,-0.9920973116171942
OKLO.US,C_MARKET,2025-04-30,False,23.590332500000002,23.72813,CUTOFF,0.5841269935470293
OKLO.US,C_MARKET,2025-05-01,True,26.069045000000003,26.296845,CUTOFF,0.8738333145690548
OKLO.US,C_MARKET,2025-05-05,True,25.816667,25.457265,CUTOFF,-1.3921316798950047
OKLO.US,C_MARKET,2025-05-06,False,25.49819,27.306340000000002,TP,7.091287656104223
OKLO.US,C_MARKET,2025-05-09,False,27.531235,28.075955,CUTOFF,1.9785527238425797
OKLO.US,C_MARKET,2025-05-19,True,37.951842500000005,39.70513749999999,TP,4.6197888811326795
OKLO.US,C_MARKET,2025-05-21,False,38.677929999999996,36.88155,STOP,-4.644457446404188
OKLO.US,C_MARKET,2025-05-22,True,37.506175000000006,38.86056,TP,3.6110987057464357
OKLO.US,C_MARKET,2025-06-06,False,48.322375,50.264855000000004,CUTOFF,4.019835531676586
OKLO.US,C_MARKET,2025-06-13,True,64.2712625,63.62817,CUTOFF,-1.0005910495378998
OKLO.US,C_MARKET,2025-06-24,True,60.034917500000006,60.679645,CUTOFF,1.0739208561417524
OKLO.US,C_MARKET,2025-07-03,False,53.610295,53.69314,EOD,0.15453188608642976
OKLO.US,C_MARKET,2025-07-07,False,54.691915,55.91203,CUTOFF,2.23088732585063
OKLO.US,C_MARKET,2025-07-10,False,54.56172,55.422275000000006,CUTOFF,1.5772138414991408
OKLO.US,C_MARKET,2025-07-11,False,55.23773250000001,57.43626750000001,TP,3.980132602293187
OKLO.US,C_MARKET,2025-07-14,False,56.82511,61.155407000000004,TP,7.620393519695785
OKLO.US,C_MARKET,2025-07-16,True,62.59375,60.331819,STOP,-3.6136690963554616
OKLO.US,C_MARKET,2025-07-18,False,67.3839245,65.967,STOP,-2.102763397225413
OKLO.US,C_MARKET,2025-07-25,True,74.699882,75.46225,CUTOFF,1.0205745706532643
OKLO.US,C_MARKET,2025-07-31,False,77.946745,76.55170500000001,CUTOFF,-1.7897347734020124
OKLO.US,C_MARKET,2025-08-05,True,80.7359225,84.45774999999999,TP,4.6098779635545615
OKLO.US,C_MARKET,2025-08-06,True,84.78699,83.05845,CUTOFF,-2.0386854162413472
OKLO.US,C_MARKET,2025-08-20,False,65.47807,66.536715,CUTOFF,1.6167932255791877
OKLO.US,C_MARKET,2025-08-21,False,68.24221,67.156405,CUTOFF,-1.5911046843295278
OKLO.US,C_MARKET,2025-08-22,False,67.398947,71.058453,TP,5.429618952355432
OKLO.US,C_MARKET,2025-08-25,False,71.60725000000001,71.154405,CUTOFF,-0.6324010487765004
OKLO.US,C_MARKET,2025-08-26,True,76.9762915,73.493235,STOP,-4.5248432109775045
OKLO.US,C_MARKET,2025-08-27,False,74.6568175,73.16340000000001,CUTOFF,-2.0003765898539574
OKLO.US,C_MARKET,2025-08-28,True,77.55616,77.851055,CUTOFF,0.38023414258776705
OKLO.US,C_MARKET,2025-09-02,True,71.937745,73.553205,CUTOFF,2.2456361399707463
OKLO.US,C_MARKET,2025-09-09,False,72.378405,73.933015,CUTOFF,2.1478920404504587
OKLO.US,C_MARKET,2025-09-11,False,74.7119,77.50122999999999,TP,3.7334480852447767
OKLO.US,C_MARKET,2025-09-12,False,80.3203,82.668645,CUTOFF,2.923725384491834
OKLO.US,C_MARKET,2025-09-16,False,95.61320500000001,95.78208500000001,EOD,0.17662832241634557
OKLO.US,C_MARKET,2025-09-18,True,102.19806750000001,104.91751500000001,CUTOFF,2.6609578503037747
OKLO.US,C_MARKET,2025-09-29,False,119.69928,116.45174500000002,CUTOFF,-2.713078140486714
OKLO.US,C_MARKET,2025-10-01,False,113.359785,115.87203500000001,CUTOFF,2.2161739279939607
OKLO.US,C_MARKET,2025-10-02,False,120.28015,125.59717,TP,4.420529904560311
OKLO.US,C_MARKET,2025-10-03,True,129.13341,126.23685,STOP,-2.24307559135935
OKLO.US,C_MARKET,2025-10-08,False,137.45587500000002,131.934,STOP,-4.017198246346344
OKLO.US,C_MARKET,2025-10-23,True,124.91709500000002,124.63765000000001,CUTOFF,-0.2237043696861584
OKLO.US,C_MARKET,2025-10-24,True,137.4909275,135.981975,CUTOFF,-1.097492414544947
OKLO.US,C_MARKET,2025-10-28,True,143.3196575,135.682125,STOP,-5.329019503134099
OKLO.US,C_MARKET,2025-10-29,True,136.98517,144.04194300000003,TP,5.151486836129795
OKLO.US,C_MARKET,2025-10-30,False,139.54901,137.321305,CUTOFF,-1.5963603038101195
OKLO.US,C_MARKET,2025-11-05,True,121.12141000000001,121.169385,CUTOFF,0.03960901710110036
OKLO.US,C_MARKET,2025-11-19,False,102.61369,102.80857,CUTOFF,0.18991617980017844
OKLO.US,C_MARKET,2025-11-24,True,90.66078750000001,89.505225,CUTOFF,-1.2746001130863949
OKLO.US,C_MARKET,2025-11-26,False,89.57816600000001,88.67564,CUTOFF,-1.007528999868125
OKLO.US,C_MARKET,2025-11-28,True,92.19809000000001,91.33431,EOD,-0.9368740719032308
OKLO.US,C_MARKET,2025-12-01,False,89.04336500000001,87.31632,CUTOFF,-1.9395549572952504
OKLO.US,C_MARKET,2025-12-02,False,92.58867500000001,91.79408000000001,CUTOFF,-0.8581989103958999
OKLO.US,C_MARKET,2025-12-03,True,92.608705,96.3268125,TP,4.014857458594203
OKLO.US,C_MARKET,2025-12-04,True,99.34880000000001,107.01646500000001,TP,7.717924121881692
OKLO.US,C_MARKET,2025-12-09,True,104.43642000000001,107.08643,TP,2.537438567886548
OKLO.US,C_MARKET,2025-12-10,False,103.05435000000001,100.5497,CUTOFF,-2.430416571449931
OKLO.US,C_MARKET,2025-12-11,True,99.57914500000001,102.420764,TP,2.853628638807849
OKLO.US,C_MARKET,2025-12-24,False,80.8701235,81.269345,EOD,0.4936575866611554
OKLO.US,C_MARKET,2026-01-02,True,75.8566145,77.7611,CUTOFF,2.51063867344092
OKLO.US,C_MARKET,2026-01-06,False,95.93368500000001,95.5522,CUTOFF,-0.39765490088284633
OKLO.US,C_MARKET,2026-01-08,False,97.335785,94.70262500000001,STOP,-2.705233229484911
OKLO.US,C_MARKET,2026-01-14,True,95.72337,95.922015,CUTOFF,0.2075198564363113
OKLO.US,C_MARKET,2026-01-16,True,93.8635845,94.90252500000001,CUTOFF,1.106862161225059
OKLO.US,C_MARKET,2026-01-27,True,84.01583500000001,85.227365,CUTOFF,1.4420257800211067
OKLO.US,C_MARKET,2026-01-28,False,88.78297500000001,94.70262500000004,TP,6.667550845193047
OKLO.US,C_MARKET,2026-01-30,False,86.9302,83.958,STOP,-3.419064950960657
OKLO.US,C_MARKET,2026-02-03,True,78.038883,74.93251500000001,STOP,-3.98053877834206
OKLO.US,C_MARKET,2026-02-06,True,72.13303750000001,71.954005,TP,-0.24819764452594895
OKLO.US,C_MARKET,2026-02-09,True,74.45151000000001,75.012475,CUTOFF,0.7534635630626989
OKLO.US,C_MARKET,2026-02-13,False,65.02439050000001,65.657155,CUTOFF,0.9731186945919826
OKLO.US,C_MARKET,2026-02-17,False,65.548175,67.60618000000001,CUTOFF,3.1396831414452175
OKLO.US,C_MARKET,2026-02-18,True,68.452525,66.676645,STOP,-2.594323584119068
OKLO.US,C_MARKET,2026-02-19,True,67.00035000000001,67.60618000000001,CUTOFF,0.9042191570641008
OKLO.US,C_MARKET,2026-02-23,False,62.88919250000001,63.05845500000001,CUTOFF,0.26914401866425947
OKLO.US,C_MARKET,2026-02-24,True,64.787035,65.02747000000001,CUTOFF,0.3711159184858592
OKLO.US,C_MARKET,2026-02-25,True,67.00035000000001,66.28684,CUTOFF,-1.0649347354155814
OKLO.US,C_MARKET,2026-02-26,True,68.837101,69.055455,TP,0.3172039450063285
OKLO.US,C_MARKET,2026-03-02,True,63.83561,64.64766000000002,CUTOFF,1.2720956218637427
OKLO.US,C_MARKET,2026-03-03,False,63.139567500000005,63.26835,CUTOFF,0.20396481176402212
OKLO.US,C_MARKET,2026-03-04,False,65.43801,65.617175,CUTOFF,0.2737934726315754
OKLO.US,C_MARKET,2026-03-09,True,59.318845,60.84956,TP,2.5804868587714305
OKLO.US,C_MARKET,2026-03-10,True,63.164605,61.80908000000001,STOP,-2.146019910992862
OKLO.US,C_MARKET,2026-03-11,False,63.59525000000001,61.579195000000006,STOP,-3.1701345619366244
OKLO.US,C_MARKET,2026-03-19,False,55.983850000000004,54.662655,CUTOFF,-2.3599573805660077
OKLO.US,C_MARKET,2026-03-23,True,56.92526000000001,56.23187,CUTOFF,-1.2180708529043307
OKLO.US,C_MARKET,2026-03-25,False,57.035425000000004,55.7721,STOP,-2.21498305658282
OKLO.US,C_MARKET,2026-03-31,True,47.9167675,49.215379999999996,TP,2.7101421230052662
OKLO.US,C_MARKET,2026-04-02,True,47.821625000000004,48.105935,CUTOFF,0.5945218298207094
OKLO.US,C_MARKET,2026-04-10,True,50.946305,50.224875000000004,CUTOFF,-1.4160595159943354
OKLO.US,C_MARKET,2026-04-13,True,49.73449,51.04546450000001,TP,2.6359464025870327
OKLO.US,C_MARKET,2026-04-17,True,67.40095,69.54521000000001,TP,3.181349817769656
OKLO.US,C_MARKET,2026-04-20,False,67.04041000000001,68.095935,CUTOFF,1.5744608363820993
OKLO.US,C_MARKET,2026-04-22,False,68.18212,72.373795,CUTOFF,6.1477627859034065
INTC.US,A_OLD,2024-11-05,True,23.30699,23.338325,CUTOFF,0.13444464514723742
INTC.US,A_OLD,2024-11-06,False,24.867458,25.04747,CUTOFF,0.7238858109260762
INTC.US,A_OLD,2024-11-07,True,25.717713,26.22688,CUTOFF,1.9798300105456559
INTC.US,A_OLD,2024-11-13,True,24.50735,24.907540000000004,CUTOFF,1.6329386898216478
INTC.US,A_OLD,2024-11-18,False,24.897467,24.82758,CUTOFF,-0.2806992373963095
INTC.US,A_OLD,2024-11-21,True,24.347302,24.427780000000002,CUTOFF,0.3305417577684909
INTC.US,A_OLD,2024-11-25,False,25.4626365,24.857565,CUTOFF,-2.3763112669027717
INTC.US,A_OLD,2024-11-29,False,23.987194,24.037975000000003,EOD,0.21170045983704547
INTC.US,A_OLD,2024-12-12,True,20.206059999999997,20.759615,TP,2.7395494223020367
INTC.US,A_OLD,2024-12-16,True,20.266078,20.759615000000007,TP,2.4352861959773717
INTC.US,A_OLD,2024-12-20,True,19.335798999999998,19.51024,CUTOFF,0.902165977211501
INTC.US,A_OLD,2024-12-23,True,19.8109415,20.1899,CUTOFF,1.9128747616563457
INTC.US,A_OLD,2024-12-24,True,20.226066,20.3898,EOD,0.8095197553493675
INTC.US,A_OLD,2024-12-26,True,20.366107999999997,20.42978,CUTOFF,0.3126370536776293
INTC.US,A_OLD,2025-01-03,False,20.556165,20.54972,CUTOFF,-0.031353124476279345
INTC.US,A_OLD,2025-01-07,False,20.166048,19.970010000000002,STOP,-0.9721190785621354
INTC.US,A_OLD,2025-01-13,False,19.115733,19.1904,CUTOFF,0.3906049535218011
INTC.US,A_OLD,2025-01-15,False,19.50585,19.71014,CUTOFF,1.0473268275927494
INTC.US,A_OLD,2025-01-16,True,19.795937,19.660165000000003,CUTOFF,-0.6858579111460892
INTC.US,A_OLD,2025-01-17,False,21.486444,21.479255,EOD,-0.03345830515277602
INTC.US,A_OLD,2025-01-30,True,19.735919,19.999995000000002,CUTOFF,1.338047648047212
INTC.US,A_OLD,2025-02-03,True,19.0407105,19.535227499999998,TP,2.5971562353200963
INTC.US,A_OLD,2025-02-05,False,19.235769,19.640175,CUTOFF,2.102364610429653
INTC.US,A_OLD,2025-02-10,True,19.675901,19.760115,CUTOFF,0.42800581279606636
INTC.US,A_OLD,2025-02-11,True,20.446132000000002,21.8140875,TP,6.690534424799748
INTC.US,A_OLD,2025-02-20,False,25.9127715,26.076955,CUTOFF,0.6336006937737249
INTC.US,A_OLD,2025-02-27,False,24.2712792,23.62818,STOP,-2.6496304323341895
INTC.US,A_OLD,2025-02-28,True,23.186954,24.24787,TP,4.575486715503894
INTC.US,A_OLD,2025-03-06,True,20.581172499999997,20.739625,CUTOFF,0.7698905395210248
INTC.US,A_OLD,2025-03-07,False,21.026305999999998,20.239875,STOP,-3.7402242695411965
INTC.US,A_OLD,2025-03-18,False,26.0628165,25.907040000000002,CUTOFF,-0.5976963387667569
INTC.US,A_OLD,2025-03-21,True,23.832147499999998,24.482752500000004,TP,2.7299470179932626
INTC.US,A_OLD,2025-03-27,True,23.4220245,23.608190000000004,CUTOFF,0.7948309506721115
INTC.US,A_OLD,2025-03-31,False,22.476740999999997,22.698645000000003,CUTOFF,0.9872605641538766
INTC.US,A_OLD,2025-04-02,False,22.026605999999997,21.96901,CUTOFF,-0.2614837710357949
INTC.US,A_OLD,2025-04-03,True,21.881562499999998,21.304342500000004,STOP,-2.637928621413546
INTC.US,A_OLD,2025-04-07,False,19.220764499999998,19.560215000000003,CUTOFF,1.7660613863720416
INTC.US,A_OLD,2025-04-09,True,18.620584499999996,19.885052499999993,TP,6.790699830072453
INTC.US,A_OLD,2025-04-14,True,20.596177,20.1149375,STOP,-2.3365477000901715
INTC.US,A_OLD,2025-04-22,False,19.435829,19.500245000000003,CUTOFF,0.33142913533559554
INTC.US,A_OLD,2025-04-23,False,20.786234,20.579705,CUTOFF,-0.9935854662273105
INTC.US,A_OLD,2025-04-24,True,21.246371999999997,21.479255,CUTOFF,1.0961071377268603
INTC.US,A_OLD,2025-04-25,True,19.955985,20.039975000000002,CUTOFF,0.4208762433926643
INTC.US,A_OLD,2025-04-29,True,20.5311575,20.32983,CUTOFF,-0.98059498106718
INTC.US,A_OLD,2025-04-30,False,19.895967,20.08995,CUTOFF,0.9749865387291954
INTC.US,A_OLD,2025-05-01,False,20.30609,19.9949975,STOP,-1.5320157647287138
INTC.US,A_OLD,2025-05-02,True,20.546162,20.60969,CUTOFF,0.3091964328909778
INTC.US,A_OLD,2025-05-07,False,20.096027,19.875057500000004,STOP,-1.0995680887570234
INTC.US,A_OLD,2025-05-08,False,21.196357,20.9895,CUTOFF,-0.9759082657458515
INTC.US,A_OLD,2025-05-09,False,21.346401999999998,21.409290000000002,CUTOFF,0.2946070255774463
INTC.US,A_OLD,2025-05-12,False,22.326696,22.16891,CUTOFF,-0.7067145089447986
INTC.US,A_OLD,2025-05-15,True,21.376411,21.539225000000002,CUTOFF,0.7616526459937587
INTC.US,A_OLD,2025-05-16,True,21.636488999999997,21.64917,CUTOFF,0.05860932427624539
INTC.US,A_OLD,2025-05-19,True,21.326396,21.36931,CUTOFF,0.2012248107931583
INTC.US,A_OLD,2025-05-20,False,21.331397499999998,21.259365000000003,CUTOFF,-0.3376829858427948
INTC.US,A_OLD,2025-05-21,True,21.406419999999997,21.139425,STOP,-1.247266007113744
INTC.US,A_OLD,2025-05-27,True,20.456135,20.539725,CUTOFF,0.40863046709459505
INTC.US,A_OLD,2025-06-02,True,19.535859000000002,19.73013,CUTOFF,0.9944328529398014
INTC.US,A_OLD,2025-06-03,True,19.7609265,20.279855,CUTOFF,2.626033247985621
INTC.US,A_OLD,2025-06-10,True,20.646192,21.289350000000006,TP,3.1151410390836567
INTC.US,A_OLD,2025-06-12,False,20.656194999999997,20.759615,CUTOFF,0.5006730426392828
INTC.US,A_OLD,2025-06-16,True,20.546162,20.72963,CUTOFF,0.8929550930241926
INTC.US,A_OLD,2025-06-17,True,21.10633,20.7896,CUTOFF,-1.5006398554367326
INTC.US,A_OLD,2025-06-18,True,20.976291,21.579204999999998,TP,2.874264091778658
INTC.US,A_OLD,2025-06-24,True,21.736519,22.518735000000007,TP,3.5986258885335105
INTC.US,A_OLD,2025-07-01,True,22.5757707,23.125431499999998,TP,2.434737698677982
INTC.US,A_OLD,2025-07-03,True,22.3917155,22.478755,EOD,0.3887129594871795
INTC.US,A_OLD,2025-07-08,True,22.736819,23.578205,CUTOFF,3.7005440382843346
INTC.US,A_OLD,2025-07-10,False,23.927176,23.80809,CUTOFF,-0.49770186001055605
INTC.US,A_OLD,2025-07-11,False,23.6320875,23.418285,CUTOFF,-0.9047127131701754
INTC.US,A_OLD,2025-07-14,True,23.276981,23.28835,CUTOFF,0.048842244619274125
INTC.US,A_OLD,2025-07-17,True,22.836848999999997,22.788600000000002,CUTOFF,-0.2112769585681233
INTC.US,A_OLD,2025-07-23,True,23.286984,23.478255,CUTOFF,0.8213644154176445
INTC.US,A_OLD,2025-08-05,False,20.276080999999998,20.179905,CUTOFF,-0.47433229330656296
INTC.US,A_OLD,2025-08-06,True,20.146042,20.399795,CUTOFF,1.259567512070111
INTC.US,A_OLD,2025-08-11,False,21.092325799999998,20.639675,CUTOFF,-2.146044984759325
INTC.US,A_OLD,2025-08-12,True,21.20636,21.799095,CUTOFF,2.7950812869346793
INTC.US,A_OLD,2025-08-13,True,21.7415205,22.20889,CUTOFF,2.149663359561261
INTC.US,A_OLD,2025-08-14,True,22.196657000000002,22.75861500000001,TP,2.5317235834207272
INTC.US,A_OLD,2025-08-15,True,25.017503,24.54772,CUTOFF,-1.877817302550137
INTC.US,A_OLD,2025-08-18,True,24.037209,23.32833,STOP,-2.9490903041197485
INTC.US,A_OLD,2025-08-22,True,24.147242,25.107440000000008,TP,3.9764292750286305
INTC.US,A_OLD,2025-08-27,True,24.397317,24.837575,CUTOFF,1.8045344904113845
INTC.US,A_OLD,2025-09-02,True,23.977190999999998,24.197895000000003,CUTOFF,0.9204747962344918
INTC.US,A_OLD,2025-09-04,False,23.957185,24.337825,TP,1.5888344143938433
INTC.US,A_OLD,2025-09-15,True,24.737419,24.757615,CUTOFF,0.08164150027131813
INTC.US,A_OLD,2025-09-16,False,25.122534499999997,25.257365,CUTOFF,0.5366914711571128
INTC.US,A_OLD,2025-09-17,False,25.097527,24.74762,STOP,-1.3941891565651
INTC.US,A_OLD,2025-09-23,False,29.988993999999998,29.32533,CUTOFF,-2.2130252185184913
INTC.US,A_OLD,2025-09-24,True,30.609180000000002,31.20439,CUTOFF,1.9445473547478176
INTC.US,A_OLD,2025-09-25,True,32.219663,34.07295500000001,TP,5.752052713897133
INTC.US,A_OLD,2025-09-26,False,35.600677000000005,35.48225,CUTOFF,-0.33265378633109716
INTC.US,A_OLD,2025-09-29,False,34.530356000000005,34.462759999999996,CUTOFF,-0.19575819027179697
INTC.US,A_OLD,2025-10-01,True,34.170247999999994,35.40228999999999,TP,3.6055986482743494
INTC.US,A_OLD,2025-10-02,False,36.41092,37.281349999999996,CUTOFF,2.390574036580232
INTC.US,A_OLD,2025-10-06,False,38.241468999999995,37.166407500000005,STOP,-2.81124530022628
INTC.US,A_OLD,2025-10-07,True,37.6392884,36.551715,STOP,-2.8894632343793103
INTC.US,A_OLD,2025-10-08,True,36.701007,37.411285,CUTOFF,1.9353092954642974
INTC.US,A_OLD,2025-10-13,True,37.041109,37.20139,CUTOFF,0.43271112644063864
INTC.US,A_OLD,2025-10-14,False,36.020802999999994,35.612185000000004,CUTOFF,-1.1343944775467387
INTC.US,A_OLD,2025-10-15,True,36.691004,37.131425,CUTOFF,1.2003514539967362
INTC.US,A_OLD,2025-10-16,True,37.601277,36.871555,STOP,-1.9406840890004944
INTC.US,A_OLD,2025-10-17,False,36.701007,37.891045,TP,3.2425213836775684
INTC.US,A_OLD,2025-10-23,True,36.961085000000004,37.97100500000001,TP,2.732387320339779
INTC.US,A_OLD,2025-10-28,True,40.56216499999999,41.509235000000004,CUTOFF,2.3348605775850744
INTC.US,A_OLD,2025-10-30,True,41.11233,40.1449175,STOP,-2.353095774430692
INTC.US,A_OLD,2025-11-05,True,37.771328,38.36081000000001,CUTOFF,1.5606599799721392
INTC.US,A_OLD,2025-11-07,False,38.101427,38.110935000000005,EOD,0.024954445931917056
INTC.US,A_OLD,2025-11-14,True,35.180551,35.50224000000001,CUTOFF,0.9143944334470666
INTC.US,A_OLD,2025-11-18,True,34.350302,34.312835,CUTOFF,-0.10907327685212047
INTC.US,A_OLD,2025-11-19,False,34.680401,35.092445,CUTOFF,1.1881177498495317
INTC.US,A_OLD,2025-11-21,True,33.9551835,34.8975425,TP,2.7753023334419717
INTC.US,A_OLD,2025-11-24,True,35.150542,35.772105,CUTOFF,1.7682885231186531
INTC.US,A_OLD,2025-11-25,False,35.930776,35.812085,CUTOFF,-0.33033241475218433
INTC.US,A_OLD,2025-11-26,True,36.851052,36.791595,CUTOFF,-0.16134410491185397
INTC.US,A_OLD,2025-11-28,True,38.45153199999999,40.53972,EOD,5.430701694798558
INTC.US,A_OLD,2025-12-02,True,41.242369,43.568205,TP,5.639433564061275
INTC.US,A_OLD,2025-12-10,False,40.262074999999996,40.75961,CUTOFF,1.235741078918576
INTC.US,A_OLD,2025-12-19,True,37.3762095,36.801590000000004,CUTOFF,-1.5373937263488346
INTC.US,A_OLD,2025-12-24,True,35.860755,36.14192,EOD,0.7840465154735349
INTC.US,A_OLD,2025-12-26,True,36.220863,36.181900000000006,CUTOFF,-0.10757060095447041
INTC.US,A_OLD,2025-12-29,False,36.691004,36.661660000000005,CUTOFF,-0.07997600719782623
INTC.US,A_OLD,2025-12-30,True,37.361205,37.281349999999996,CUTOFF,-0.2137377528374741
INTC.US,A_OLD,2026-01-02,True,38.841649,39.360310000000005,CUTOFF,1.3353217830685014
INTC.US,A_OLD,2026-01-06,False,39.881961,40.019980000000004,CUTOFF,0.34606874020063105
INTC.US,A_OLD,2026-01-09,False,43.232966,45.527225,CUTOFF,5.306735142807468
INTC.US,A_OLD,2026-01-13,True,46.744018999999994,47.266355000000004,CUTOFF,1.117439217196985
INTC.US,A_OLD,2026-01-20,False,48.5595635,48.535720000000005,EOD,-0.04910155339431363
INTC.US,A_OLD,2026-01-21,True,52.335696,54.222875,CUTOFF,3.605911728010655
INTC.US,A_OLD,2026-01-29,True,48.124432999999996,48.63567,CUTOFF,1.0623231654490377
INTC.US,A_OLD,2026-02-02,True,47.684301,48.78559500000001,CUTOFF,2.3095525716105394
INTC.US,A_OLD,2026-02-06,False,50.735215999999994,50.564705000000004,CUTOFF,-0.33608016963994114
INTC.US,A_OLD,2026-02-09,True,49.71491,50.21488000000001,CUTOFF,1.0056741528849287
INTC.US,A_OLD,2026-02-13,True,46.368906499999994,46.766605,CUTOFF,0.8576835858745219
INTC.US,A_OLD,2026-02-18,True,45.928774499999996,45.437270000000005,CUTOFF,-1.0701450351129893
INTC.US,A_OLD,2026-02-20,False,43.993193999999995,44.087945000000005,CUTOFF,0.215376496646298
INTC.US,A_OLD,2026-02-24,True,45.023503,46.09694,CUTOFF,2.3841703298830357
INTC.US,A_OLD,2026-02-25,True,46.63398599999999,46.85656,CUTOFF,0.4772785238645668
INTC.US,A_OLD,2026-02-27,True,45.3185915,45.587195,CUTOFF,0.5927004593688766
INTC.US,A_OLD,2026-03-03,False,43.463035,43.078450000000004,CUTOFF,-0.8848553719269587
INTC.US,A_OLD,2026-03-04,True,44.373307999999994,45.55721,CUTOFF,2.6680499006294585
INTC.US,A_OLD,2026-03-05,False,45.8817604,45.92702500000001,CUTOFF,0.0986548894492943
INTC.US,A_OLD,2026-03-09,True,43.373008,45.55721,CUTOFF,5.035855479518505
INTC.US,A_OLD,2026-03-10,True,47.2191615,46.75661,CUTOFF,-0.9795843155749313
INTC.US,A_OLD,2026-03-11,True,48.064415,47.95601,CUTOFF,-0.22554107857132485
INTC.US,A_OLD,2026-03-18,True,44.963485,45.007485,CUTOFF,0.0978571834456427
INTC.US,A_OLD,2026-03-19,True,44.3583035,45.78709500000001,TP,3.2210237706678977
INTC.US,A_OLD,2026-03-24,False,43.993193999999995,44.03797,CUTOFF,0.1017793797831681
INTC.US,A_OLD,2026-03-25,True,46.6089785,47.15641,CUTOFF,1.1745194115335564
INTC.US,A_OLD,2026-03-31,True,42.152642,43.51823,TP,3.2396261188088817
INTC.US,A_OLD,2026-04-01,True,47.154142,48.005985,CUTOFF,1.8065072629250734
INTC.US,A_OLD,2026-04-02,True,47.61428,50.35481000000001,CUTOFF,5.755689259608686
INTC.US,A_OLD,2026-04-08,True,56.646989,58.920525000000005,CUTOFF,4.013516058196857
INTC.US,A_OLD,2026-04-09,True,60.3230915,61.68914,CUTOFF,2.2645532018199117
INTC.US,A_OLD,2026-04-10,True,62.67879799999999,62.34881000000001,CUTOFF,-0.5264746780880928
INTC.US,A_OLD,2026-04-13,False,64.799434,65.14741000000001,CUTOFF,0.5370046905039366
INTC.US,A_OLD,2026-04-15,True,65.0195,64.90753000000001,CUTOFF,-0.17220987549886613
INTC.US,A_OLD,2026-04-16,True,66.950079,68.46575,CUTOFF,2.2638823174502862
INTC.US,A_OLD,2026-04-17,False,69.570865,68.375795,STOP,-1.7177736686183234
INTC.US,B_LIMIT,2024-11-06,False,24.86,25.04747,CUTOFF,0.7541029766693529
INTC.US,B_LIMIT,2024-11-18,False,24.89,24.82758,CUTOFF,-0.2507834471675351
INTC.US,B_LIMIT,2024-11-25,False,25.455,24.857565,CUTOFF,-2.3470241602828414
INTC.US,B_LIMIT,2024-11-29,False,23.98,24.037975000000003,EOD,0.24176396997498978
INTC.US,B_LIMIT,2025-01-03,False,20.55,20.54972,CUTOFF,-0.0013625304136255863
INTC.US,B_LIMIT,2025-01-07,False,20.16,19.970010000000002,STOP,-0.9424107142857049
INTC.US,B_LIMIT,2025-01-13,False,19.11,19.1904,CUTOFF,0.42072213500785416
INTC.US,B_LIMIT,2025-01-15,False,19.5,19.71014,CUTOFF,1.0776410256410212
INTC.US,B_LIMIT,2025-01-17,False,21.48,21.479255,EOD,-0.003468342644329581
INTC.US,B_LIMIT,2025-02-05,False,19.23,19.640175,CUTOFF,2.1329953198127862
INTC.US,B_LIMIT,2025-02-20,False,25.905,26.076955,CUTOFF,0.6637907739818588
INTC.US,B_LIMIT,2025-02-27,False,24.264,23.62818,STOP,-2.620425321463893
INTC.US,B_LIMIT,2025-03-07,False,21.02,20.239875,STOP,-3.7113463368220656
INTC.US,B_LIMIT,2025-03-18,False,26.055,25.907040000000002,CUTOFF,-0.5678756476683848
INTC.US,B_LIMIT,2025-03-31,False,22.47,22.698645000000003,CUTOFF,1.0175567423231142
INTC.US,B_LIMIT,2025-04-02,False,22.02,21.96901,CUTOFF,-0.23156221616711514
INTC.US,B_LIMIT,2025-04-07,False,19.215,19.560215000000003,CUTOFF,1.7965912047879427
INTC.US,B_LIMIT,2025-04-22,False,19.43,19.500245000000003,CUTOFF,0.3615285640761886
INTC.US,B_LIMIT,2025-04-23,False,20.78,20.579705,CUTOFF,-0.9638835418671826
INTC.US,B_LIMIT,2025-04-30,False,19.89,20.08995,CUTOFF,1.0052790346908054
INTC.US,B_LIMIT,2025-05-01,False,20.3,19.9949975,STOP,-1.5024753694581305
INTC.US,B_LIMIT,2025-05-07,False,20.09,19.875057500000004,STOP,-1.0698979591836526
INTC.US,B_LIMIT,2025-05-08,False,21.19,20.9895,CUTOFF,-0.9462010382255859
INTC.US,B_LIMIT,2025-05-09,False,21.34,21.409290000000002,CUTOFF,0.3246954076851092
INTC.US,B_LIMIT,2025-05-12,False,22.32,22.16891,CUTOFF,-0.6769265232974908
INTC.US,B_LIMIT,2025-05-20,False,21.325,21.259365000000003,CUTOFF,-0.3077842907385547
INTC.US,B_LIMIT,2025-06-12,False,20.65,20.759615,CUTOFF,0.5308232445520658
INTC.US,B_LIMIT,2025-07-10,False,23.92,23.80809,CUTOFF,-0.4678511705685691
INTC.US,B_LIMIT,2025-07-11,False,23.625,23.418285,CUTOFF,-0.8749841269841232
INTC.US,B_LIMIT,2025-08-05,False,20.27,20.179905,CUTOFF,-0.4444745929945636
